match_id,bowler,total_runs
1359512,Ravi Bishnoi,42
734019,R Dhawan,42
1175358,TA Boult,42
733999,VR Aaron,42
1136604,AD Russell,42
733999,JP Faulkner,42
1359498,M Theekshana,42
1175358,Rasikh Salam,42
1175363,JC Archer,42
1359525,Mohsin Khan,42
419112,S Sreesanth,42
1359510,SP Narine,42
419110,JA Morkel,42
733995,KA Pollard,42
1359526,M Ashwin,42
392226,PJ Sangwan,42
1359498,M Pathirana,42
1175357,Sandeep Sharma,42
1175357,Shakib Al Hasan,42
392218,A Mithun,42
734005,R Shukla,42
734023,PP Chawla,42
734007,R Dhawan,42
1359501,NT Ellis,42
1175358,AR Patel,42
733985,JH Kallis,42
734029,RA Jadeja,42
1175362,YS Chahal,42
733983,VR Aaron,42
1359511,TU Deshpande,42
1136597,JJ Bumrah,42
1175361,M Prasidh Krishna,42
1359512,Gurnoor Brar,42
1359493,UT Yadav,42
1175361,LH Ferguson,42
598073,DJ Bravo,42
1136603,JC Archer,42
501268,DL Vettori,42
419127,IK Pathan,42
1082616,SS Agarwal,42
1082623,KC Cariappa,42
1082623,I Sharma,42
829811,M Morkel,42
1082623,A Nehra,42
1216518,Kartik Tyagi,42
1426273,Lalit Yadav,42
548372,UT Yadav,42
829823,A Nehra,42
1426277,SN Thakur,42
1304081,Yash Dayal,42
1082615,JD Unadkat,42
1082613,SP Narine,42
1426279,M Markande,42
1216528,T Natarajan,42
548366,P Awana,42
548363,R Bhatia,42
501230,M Morkel,42
1426283,C Green,42
1426271,SM Curran,42
1304083,RP Meredith,42
1216539,Avesh Khan,42
1426263,G Coetzee,42
1304097,Mohammed Shami,42
829781,B Kumar,42
1082636,S Badree,42
336040,L Balaji,42
1426262,KR Sen,42
1216497,MP Stoinis,42
829787,CH Morris,42
1304095,D Pretorius,42
1216503,TA Boult,42
1304084,DJ Bravo,42
501207,M Muralitharan,42
1216504,SP Narine,42
598009,B Kumar,42
1216506,Ravi Bishnoi,42
1216511,AS Rajpoot,42
1216512,T Natarajan,42
1216513,CJ Jordan,42
1304084,Sandeep Sharma,42
1304068,DJ Bravo,42
548357,PJ Sangwan,42
1216492,RA Jadeja,42
1426306,Yash Dayal,42
548321,AB Agarkar,42
980971,MP Stoinis,42
981007,JJ Bumrah,42
335990,WPUJC Vaas,42
1254111,IC Porel,42
1254081,CH Morris,42
548313,Bipul Sharma,42
1254085,V Shankar,42
1254086,Ravi Bishnoi,42
981013,YS Chahal,42
501263,SL Malinga,42
335985,R Vinay Kumar,42
1426309,PJ Cummins,42
1254090,Arshdeep Singh,42
980993,S Nadeem,42
1254099,Mohammed Shami,42
980993,A Mishra,42
1254098,JR Hazlewood,42
335992,P Kumar,42
1082591,A Nehra,42
980919,KJ Abbott,42
548342,Harbhajan Singh,42
1216540,M Prasidh Krishna,42
501236,I Sharma,42
1082600,MJ McClenaghan,42
980933,JJ Bumrah,42
548345,A Singh,42
1426294,Avesh Khan,42
548342,RP Singh,42
1304058,R Shepherd,42
1426294,Sandeep Sharma,42
501249,A Singh,42
980941,AR Patel,42
1304056,SN Thakur,42
501244,RJ Harris,42
1082593,DS Kulkarni,42
548336,KK Cooper,42
1304053,Avesh Khan,42
1304053,AJ Tye,42
335997,CRD Fernando,42
598020,M Morkel,42
733979,R Vinay Kumar,42
1422124,Arshdeep Singh,42
1312198,Mohammed Siraj,42
419133,P Kumar,42
1359487,SN Thakur,42
1178426,KK Ahmed,42
1304110,Arshdeep Singh,42
1359487,LH Ferguson,42
1422131,DL Chahar,42
1359543,Umran Malik,42
829741,Anureet Singh,42
1422129,RD Chahar,42
1178401,K Rabada,42
1304116,NT Ellis,42
1359544,WD Parnell,42
419152,AB McDonald,42
1370351,KH Pandya,42
1304109,YS Chahal,42
1136567,B Stanlake,42
1178403,UT Yadav,42
1312198,PWH de Silva,42
1359481,Mukesh Kumar,42
829715,AD Mathews,42
1136569,M Markande,42
1359475,J Little,42
829715,NM Coulter-Nile,42
1304100,Kartik Tyagi,42
598048,A Mishra,42
1178410,HF Gurney,42
1359478,Fazalhaq Farooqi,42
829719,AN Ahmed,42
1359542,CV Varun,42
1178397,S Kaul,42
419143,SK Warne,42
1178427,HF Gurney,42
419128,AB McDonald,42
419128,DW Steyn,42
1359491,M Theekshana,42
1304103,JO Holder,42
1422135,Azmatullah Omarzai,42
1175372,M Prasidh Krishna,42
734041,DS Kulkarni,42
1181766,B Kumar,42
1082641,Sandeep Sharma,42
598032,KK Cooper,42
1181766,Basil Thampi,42
734045,MM Sharma,42
1304101,A Nortje,42
501244,R McLaren,41
419139,M Kartik,41
419107,A Uniyal,41
1254098,M Prasidh Krishna,41
1254061,CH Morris,41
548344,R Bhatia,41
501267,B Lee,41
1254097,Kartik Tyagi,41
1304059,M Prasidh Krishna,41
548339,MM Patel,41
1178409,SL Malinga,41
1175364,GC Viljoen,41
501271,CH Gayle,41
1254058,YS Chahal,41
1359493,CV Varun,41
1178407,IS Sodhi,41
419123,R Ashwin,41
1359481,Mohammed Shami,41
501260,CH Gayle,41
1254098,SP Narine,41
1175365,Kuldeep Yadav,41
1136605,TG Southee,41
1254110,A Nortje,41
1254085,KK Ahmed,41
1178393,Mohammed Shami,41
598061,L Balaji,41
501257,AM Salvi,41
1254112,R Ashwin,41
1359489,WD Parnell,41
1359510,Vijaykumar Vyshak,41
419144,A Mishra,41
1359494,Mustafizur Rahman,41
1254088,Rashid Khan,41
733973,AR Patel,41
1254115,Shivam Mavi,41
419130,A Symonds,41
1254068,JA Richardson,41
501264,RJ Harris,41
1136606,Shakib Al Hasan,41
1254067,KA Jamieson,41
1304051,Umran Malik,41
419137,S Narwal,41
598064,MS Gony,41
548334,MM Patel,41
501271,SK Raina,41
1304098,Sandeep Sharma,41
1216546,TU Deshpande,41
1216514,I Udana,41
1304089,Mohammed Shami,41
1304088,Ravi Bishnoi,41
1216510,Navdeep Saini,41
1178427,AJ Tye,41
419159,VRV Singh,41
1216513,Harpreet Brar,41
597999,MM Patel,41
1304062,RD Chahar,41
1359492,K Rabada,41
1216516,Abdul Samad,41
548381,R Ashwin,41
598033,RP Singh,41
548379,SL Malinga,41
419157,JH Kallis,41
1359500,YS Chahal,41
501208,A Mishra,41
419160,Harmeet Singh,41
1216504,AS Rajpoot,41
1178427,SM Curran,41
598031,PP Chawla,41
419116,R Ashwin,41
1304092,D Pretorius,41
598012,RP Singh,41
501204,SW Tait,41
501204,RE van der Merwe,41
598028,UT Yadav,41
1175358,JJ Bumrah,41
598028,Azhar Mahmood,41
598019,MG Johnson,41
1304097,AS Joseph,41
729289,M Morkel,41
1304114,Mukesh Choudhary,41
598038,AB Dinda,41
729295,KV Sharma,41
1359496,SP Narine,41
548353,WD Parnell,41
1175363,BA Stokes,41
548357,B Lee,41
598051,A Mishra,41
1178412,A Mishra,41
1304066,YS Chahal,41
1216538,Sandeep Sharma,41
501233,R Vinay Kumar,41
1178414,SN Thakur,41
1359506,TA Boult,41
729301,B Kumar,41
1216532,A Nortje,41
1216530,BA Stokes,41
501268,JA Morkel,41
1304073,PWH de Silva,41
548378,Shakib Al Hasan,41
1178415,CH Morris,41
1359505,SM Curran,41
1216525,SN Thakur,41
501224,I Sharma,41
1359505,JP Behrendorff,41
548372,AD Russell,41
1304076,OC McCoy,41
1312197,M Prasidh Krishna,41
1359505,C Green,41
1178421,I Sharma,41
1304080,Lalit Yadav,41
1178421,YS Chahal,41
729283,R Ashwin,41
419114,PJ Sangwan,41
597998,B Lee,41
335982,AA Noffke,41
1359513,Suyash Sharma,41
1359519,DL Chahar,41
1422120,K Rabada,41
336037,JA Morkel,41
980937,Iqbal Abdulla,41
829717,J Suchith,41
336036,RR Raje,41
1426264,Mukesh Kumar,41
829717,Anureet Singh,41
1082632,Basil Thampi,41
1082598,B Stanlake,41
1082631,NM Coulter-Nile,41
1082599,BA Stokes,41
981019,BB Sran,41
336034,RP Singh,41
1136598,AS Rajpoot,41
1082630,Mohammed Siraj,41
1370352,Mohammed Shami,41
392221,JH Kallis,41
392206,PJ Sangwan,41
1426291,RJ Gleeson,41
1359520,SM Curran,41
336031,VRV Singh,41
336028,SD Chitnis,41
1136601,M Prasidh Krishna,41
1082604,BCJ Cutting,41
734019,Mohammed Shami,41
829787,P Kumar,41
336001,JA Morkel,41
829721,SL Malinga,41
829733,MG Johnson,41
392196,L Balaji,41
829753,Anureet Singh,41
392189,JA Morkel,41
734003,R Ashwin,41
392189,AM Salvi,41
392188,P Kumar,41
980949,NLTC Perera,41
1426307,V Viyaskanth,41
1422127,Kuldeep Yadav,41
392228,AB Agarkar,41
1426296,Arshdeep Singh,41
1082591,SR Watson,41
1426262,R Ashwin,41
1359528,PP Chawla,41
829769,J Theron,41
1082593,TA Boult,41
1359529,M Pathirana,41
829775,MG Johnson,41
829777,A Mishra,41
1136572,Harbhajan Singh,41
829785,Karanveer Singh,41
1422122,Naveen-ul-Haq,41
1426261,SM Curran,41
829785,Sandeep Sharma,41
335984,B Geeves,41
829795,MA Starc,41
829811,Azhar Mahmood,41
336019,SR Watson,41
1426287,SM Curran,41
1082611,AD Mathews,41
980911,I Sharma,41
1426283,MM Sharma,41
734035,SB Jakati,41
1082618,JD Unadkat,41
980991,MM Sharma,41
335982,P Kumar,41
1359540,Arshdeep Singh,41
734049,M Morkel,41
1359516,JC Archer,41
1082613,NM Coulter-Nile,41
1359537,Naveen-ul-Haq,41
1359537,Yash Thakur,41
392214,L Balaji,41
1426281,HH Pandya,41
980907,MC Henriques,41
392214,S Sreesanth,41
734049,L Balaji,41
981007,DS Kulkarni,41
336009,VY Mahesh,41
1359543,Kartik Tyagi,41
980911,SB Jakati,41
734049,MG Johnson,41
1082605,Sandeep Sharma,41
1136587,SR Watson,41
1426282,TA Boult,41
1426282,YS Chahal,41
1136604,AJ Tye,41
1359514,AJ Hosein,41
336011,Sohail Tanvir,41
1426288,B Kumar,41
548329,S Nadeem,40
1136571,K Khejroliya,40
1359476,SP Narine,40
734041,KK Cooper,40
1178412,S Lamichhane,40
1312197,R Ashwin,40
1422128,SP Narine,40
419145,R Vinay Kumar,40
598049,M Morkel,40
598049,SW Tait,40
1312197,OC McCoy,40
419126,PP Ojha,40
1304048,AR Patel,40
335996,DW Steyn,40
1304049,PWH de Silva,40
1304068,Mukesh Choudhary,40
335989,M Muralitharan,40
980953,MC Henriques,40
829729,SL Malinga,40
1312200,M Prasidh Krishna,40
419150,DS Kulkarni,40
1422126,Shahbaz Ahmed,40
598070,MG Johnson,40
1175365,HV Patel,40
419151,JH Kallis,40
1136567,BCJ Cutting,40
335995,Mohammad Asif,40
1422121,M Jansen,40
734043,Karanveer Singh,40
1178403,AJ Tye,40
598054,R Rampaul,40
1136575,Shivam Mavi,40
1178420,VR Aaron,40
419140,DL Vettori,40
419133,JA Morkel,40
1254069,JD Unadkat,40
980969,NLTC Perera,40
419138,RJ Harris,40
1178402,JC Archer,40
981019,MC Henriques,40
335991,VRV Singh,40
335991,SM Pollock,40
1254113,PWH de Silva,40
1359544,Vijaykumar Vyshak,40
1359544,Noor Ahmad,40
734049,UT Yadav,40
1359544,Mohammed Shami,40
1178400,BA Stokes,40
1359488,T Natarajan,40
335993,MS Gony,40
1359540,YS Chahal,40
1359540,Navdeep Saini,40
598067,WD Parnell,40
1175369,Navdeep Saini,40
1359491,Akash Singh,40
1426298,JJ Bumrah,40
392210,IK Pathan,40
1254069,C Sakariya,40
1175369,UT Yadav,40
598066,SL Malinga,40
419143,S Sreesanth,40
598065,KK Cooper,40
734045,JJ Bumrah,40
501253,IK Pathan,40
1359540,K Rabada,40
419141,SR Watson,40
1359481,A Nortje,40
1178393,DL Chahar,40
598053,WD Parnell,40
548331,R Vinay Kumar,40
598028,S Kaul,40
598037,SL Malinga,40
548380,SB Jakati,40
829817,DJ Bravo,40
548374,P Awana,40
1216523,KL Nagarkoti,40
1216541,JJ Bumrah,40
1304080,Kuldeep Yadav,40
1216541,JL Pattinson,40
548377,SW Tait,40
1216541,TA Boult,40
1304083,DR Sams,40
1216542,Mohammed Shami,40
336028,IK Pathan,40
829743,UT Yadav,40
1216515,Shivam Mavi,40
980927,Iqbal Abdulla,40
1082603,RA Jadeja,40
829799,BE Hendricks,40
1216514,TK Curran,40
980927,SR Watson,40
548348,SC Ganguly,40
598002,KA Pollard,40
829797,JP Faulkner,40
336032,GD McGrath,40
501221,MM Patel,40
1426275,K Rabada,40
1304076,YS Chahal,40
1082616,Sandeep Sharma,40
1426282,R Ashwin,40
548363,JH Kallis,40
1304070,Yash Dayal,40
1304071,B Kumar,40
1304071,PJ Cummins,40
548366,MS Gony,40
548359,A Ashish Reddy,40
548367,CH Gayle,40
1304073,HV Patel,40
1082608,PJ Cummins,40
336016,A Kumble,40
980917,JP Faulkner,40
1426279,T Natarajan,40
1426279,Swapnil Singh,40
1216527,JDS Neesham,40
980905,JP Faulkner,40
1216527,AS Rajpoot,40
1426285,LB Williams,40
1304075,Yash Dayal,40
980923,Bipul Sharma,40
829823,DJ Bravo,40
829795,MJ McClenaghan,40
1082602,JJ Bumrah,40
501239,DT Christian,40
1422138,JA Richardson,40
980945,DJ Bravo,40
419124,SK Warne,40
1082641,MJ Henry,40
1178430,Imran Tahir,40
1422135,MM Sharma,40
548336,GB Hogg,40
1304106,Shahbaz Ahmed,40
980949,AB Dinda,40
980949,DJ Bravo,40
1304107,Washington Sundar,40
1178429,Navdeep Saini,40
829763,DS Kulkarni,40
1082644,TG Southee,40
1254061,S Gopal,40
829753,MG Johnson,40
419157,A Kumble,40
1136561,Mustafizur Rahman,40
1178423,KK Ahmed,40
829745,YS Chahal,40
1304113,JR Hazlewood,40
1426297,Rashid Khan,40
1422138,I Sharma,40
548337,UT Yadav,40
501210,NLTC Perera,40
548339,P Awana,40
1082630,Mohammed Shami,40
1216508,Kuldeep Yadav,40
1216506,L Ngidi,40
1216505,DR Sams,40
1304059,R Ashwin,40
548343,P Kumar,40
1304092,M Jansen,40
598012,CH Morris,40
501206,P Kumar,40
336001,PJ Sangwan,40
1082632,Mohammed Shami,40
1216499,TA Boult,40
598017,IK Pathan,40
598017,R Rampaul,40
1216497,TU Deshpande,40
1216496,RA Jadeja,40
1304096,Kuldeep Yadav,40
1082634,Bipul Sharma,40
336040,Sohail Tanvir,40
1254059,TK Curran,40
1082636,YS Chahal,40
501260,S Aravind,40
1304068,PWH de Silva,40
1175364,AJ Tye,40
1359532,A Mishra,40
733987,M Kartik,40
729313,GJ Maxwell,40
1359506,Mohammed Siraj,40
733977,DW Steyn,40
1426306,RA Jadeja,40
1359516,Arshad Khan,40
501270,Harbhajan Singh,40
734007,AR Patel,40
419123,R Vinay Kumar,40
1136587,HH Pandya,40
734025,K Santokie,40
729299,UT Yadav,40
729291,P Awana,40
1136611,Sandeep Sharma,40
392228,Harmeet Singh,40
729297,JP Faulkner,40
1254102,TG Southee,40
1175358,MJ McClenaghan,40
501266,SK Raina,40
1359500,JO Holder,40
1136605,TA Boult,40
1175363,DS Kulkarni,40
729315,M Morkel,40
1254088,NM Coulter-Nile,40
392221,I Sharma,40
1136606,S Kaul,40
729303,BW Hilfenhaus,40
1136604,MM Sharma,40
392231,L Balaji,40
1136615,HH Pandya,40
1426309,SP Narine,40
1136589,Mohammed Siraj,40
1175362,Navdeep Saini,40
1359496,RP Meredith,40
1359522,A Zampa,40
1254086,Avesh Khan,40
1136616,DJ Bravo,40
419110,S Tyagi,40
392231,SB Jakati,40
419112,A Kumble,40
829743,SP Narine,39
829807,B Kumar,39
829737,JJ Bumrah,39
1254067,CV Varun,39
1312198,KH Pandya,39
419116,UT Yadav,39
392197,BAW Mendis,39
1359501,PWH de Silva,39
1312198,Shahbaz Ahmed,39
1082623,MC Henriques,39
1359527,Arshdeep Singh,39
729315,SP Narine,39
1422128,Harshit Rana,39
1422129,K Rabada,39
829741,MG Johnson,39
729291,R Bhatia,39
1254088,JJ Bumrah,39
1136565,TK Curran,39
501236,JA Morkel,39
829739,SP Narine,39
1136565,SR Watson,39
1216542,Mujeeb Ur Rahman,39
1304116,K Rabada,39
1426307,R Dhawan,39
1304116,J Suchith,39
1178421,UT Yadav,39
336024,CRD Fernando,39
829763,PV Tambe,39
1082622,UT Yadav,39
1082618,KV Sharma,39
392223,A Mishra,39
1426288,Avesh Khan,39
1178412,GC Viljoen,39
734015,M Morkel,39
1422121,M Markande,39
1359518,A Nortje,39
1136589,SP Narine,39
501253,DE Bollinger,39
1178409,K Rabada,39
1178416,Harbhajan Singh,39
598052,P Awana,39
1178409,CH Morris,39
1136606,DJ Bravo,39
1359480,Avesh Khan,39
336020,MF Maharoof,39
980923,Harbhajan Singh,39
419142,DE Bollinger,39
419141,PP Ojha,39
1216540,PJ Cummins,39
419146,B Lee,39
734015,A Mishra,39
548355,DJ Bravo,39
1136568,YS Chahal,39
980953,T Shamsi,39
598045,P Awana,39
829813,AB Dinda,39
829813,D Wiese,39
829745,MM Sharma,39
1304048,Basil Thampi,39
1136570,AD Russell,39
1178415,AR Patel,39
419117,SJ Srivastava,39
598047,KK Cooper,39
548329,AD Russell,39
336023,JH Kallis,39
1082622,CH Morris,39
733987,MM Sharma,39
829815,KV Sharma,39
1359477,JD Unadkat,39
335996,Z Khan,39
392231,JA Morkel,39
548334,Azhar Mahmood,39
1136593,PP Chawla,39
829777,NM Coulter-Nile,39
598006,IK Pathan,39
1304098,RD Chahar,39
501243,M Morkel,39
980983,Mustafizur Rahman,39
1304089,Mohammed Siraj,39
501271,S Aravind,39
1136618,SP Narine,39
1422138,KK Ahmed,39
1181768,KH Pandya,39
1254089,Akash Singh,39
1254101,AR Patel,39
501244,L Ablish,39
1216509,SN Thakur,39
1082640,JP Faulkner,39
1216509,TU Deshpande,39
419109,DW Steyn,39
1082640,PJ Cummins,39
1136619,B Kumar,39
1216493,K Gowtham,39
419112,JH Kallis,39
1082636,CR Woakes,39
980937,DS Kulkarni,39
336002,B Akhil,39
1304058,Umran Malik,39
1254089,R Tewatia,39
501241,JE Taylor,39
1082597,JJ Bumrah,39
336001,MS Gony,39
729301,WD Parnell,39
1136597,M Prasidh Krishna,39
598016,L Balaji,39
336040,M Muralitharan,39
598016,P Awana,39
548341,R Sharma,39
1304095,HV Patel,39
1254090,Mohammed Shami,39
335985,ST Jayasuriya,39
829793,I Sharma,39
548341,MN Samuels,39
1082634,B Kumar,39
1136619,KK Ahmed,39
501271,J Syed Mohammad,39
392230,MM Patel,39
598035,KW Richardson,39
1422133,Yash Thakur,39
1304086,Mohammed Shami,39
419159,DE Bollinger,39
1304053,Mukesh Choudhary,39
1422133,RJW Topley,39
1426269,Avesh Khan,39
335998,JH Kallis,39
980949,RA Jadeja,39
1359481,KK Ahmed,39
1178426,JJ Bumrah,39
1136594,AJ Tye,39
598036,A Chandila,39
1136562,AJ Tye,39
598036,R Vinay Kumar,39
980951,GB Hogg,39
501248,BA Bhatt,39
829805,SP Narine,39
1136593,RA Jadeja,39
501238,IK Pathan,39
1359525,Mohammed Shami,39
829769,R Vinay Kumar,39
1304054,Shivam Mavi,39
419113,I Sharma,39
829769,J Suchith,39
1304104,A Nortje,39
1422136,T Natarajan,39
829767,SN Thakur,39
733999,PV Tambe,39
1359509,C Green,39
980995,Shakib Al Hasan,39
1304054,OF Smith,39
1136610,MJ McClenaghan,39
1359509,K Kartikeya,39
829765,A Nehra,39
1216513,SN Thakur,39
1426296,HV Patel,39
392188,A Kumble,39
392188,FH Edwards,39
501213,S Nadeem,39
829759,MG Johnson,39
829823,R Vinay Kumar,39
548330,MN Samuels,39
981007,MJ McClenaghan,39
419122,R McLaren,39
1359538,Harpreet Brar,39
1082611,Mohammed Siraj,39
1178399,JJ Bumrah,39
980969,RP Singh,39
1254077,Rashid Khan,39
548360,J Syed Mohammad,39
1175364,HH Pandya,39
1178402,K Gowtham,39
1082612,Sandeep Sharma,39
1370351,Naveen-ul-Haq,39
734029,P Negi,39
1359543,PP Chawla,39
1082613,JP Faulkner,39
1426306,Mohammed Siraj,39
1175366,Mohammed Siraj,39
1359532,M Markande,39
733973,L Balaji,39
598056,Harmeet Singh,39
1254095,Rashid Khan,39
419135,PP Ojha,39
980973,MJ McClenaghan,39
501230,L Balaji,39
1304070,Mohammed Shami,39
548366,Azhar Mahmood,39
1426284,B Kumar,39
981005,MM Sharma,39
981009,KV Sharma,39
548365,M Kartik,39
335987,SR Watson,39
1304067,B Kumar,39
980909,GB Hogg,39
1426306,LH Ferguson,39
1359544,Yash Dayal,39
1136577,JD Unadkat,39
1359489,Ravi Bishnoi,39
1136577,BA Stokes,39
548368,RA Jadeja,39
1304067,Umran Malik,39
1216531,Washington Sundar,39
980975,DJ Bravo,39
733977,AB Dinda,39
392209,RJ Harris,39
548314,PP Ojha,39
392214,IK Pathan,39
981001,M Morkel,39
419120,DP Nannes,39
598062,JO Holder,39
548361,DJ Bravo,39
501224,DW Steyn,39
1082615,B Kumar,39
419140,A Mithun,39
980963,MM Sharma,39
1175365,CH Morris,39
1175362,Mohammed Siraj,39
980917,DJ Bravo,39
829713,VR Aaron,39
1304068,RA Jadeja,39
733975,KW Richardson,39
501261,DE Bollinger,39
734033,JP Faulkner,39
981017,TA Boult,39
734017,R Bhatia,39
1359543,K Kartikeya,39
501257,SJ Srivastava,39
1136589,MG Johnson,39
419133,MS Gony,39
1359536,M Jansen,39
419140,R Vinay Kumar,39
734037,KV Sharma,39
1359536,Noor Ahmad,39
1136587,SN Thakur,38
1082629,PJ Sangwan,38
336031,RP Singh,38
1359514,Mukesh Kumar,38
419131,CH Gayle,38
829747,MJ McClenaghan,38
1082609,KC Cariappa,38
980995,YS Chahal,38
1178428,I Sharma,38
1426284,JD Unadkat,38
1359496,CV Varun,38
1216513,DJ Bravo,38
980947,TG Southee,38
1254088,PP Chawla,38
1304112,CV Varun,38
1178393,AJ Tye,38
1178427,R Ashwin,38
734021,VR Aaron,38
1422134,CV Varun,38
501227,UT Yadav,38
392190,BAW Mendis,38
1082646,CJ Anderson,38
733983,Harbhajan Singh,38
598063,PV Tambe,38
1359509,MM Sharma,38
1216515,A Nortje,38
598034,DJ Bravo,38
1359525,KH Pandya,38
392190,MM Patel,38
1359503,M Jansen,38
829751,DW Steyn,38
598064,RP Singh,38
980959,SR Watson,38
419132,Z Khan,38
548381,SB Jakati,38
1082627,Rashid Khan,38
501213,SB Wagh,38
548381,JA Morkel,38
1304072,JO Holder,38
734023,BW Hilfenhaus,38
829799,Anureet Singh,38
1136610,MM Sharma,38
733983,AB Dinda,38
1370353,DL Chahar,38
392185,P Kumar,38
1216496,S Gopal,38
1426283,KV Sharma,38
1359493,M Jansen,38
1254100,S Kaul,38
980935,B Kumar,38
729301,A Mishra,38
392237,DP Nannes,38
1175365,LH Ferguson,38
548336,R Vinay Kumar,38
980975,M Morkel,38
598009,S Sreesanth,38
829783,MJ McClenaghan,38
1082635,A Mishra,38
1359512,Yash Thakur,38
980941,MM Sharma,38
981003,NM Coulter-Nile,38
336038,GD McGrath,38
733997,JH Kallis,38
336038,A Mishra,38
980981,SR Watson,38
1304094,K Rabada,38
729301,Mohammed Shami,38
501268,SB Jakati,38
392237,A Nehra,38
501204,AB Dinda,38
733981,BW Hilfenhaus,38
980975,Shakib Al Hasan,38
734033,PV Tambe,38
392235,SL Malinga,38
734033,L Balaji,38
1082632,JP Faulkner,38
734031,JJ Bumrah,38
1216495,T Natarajan,38
1304060,TS Mills,38
1136613,JC Archer,38
598025,P Awana,38
1304088,K Rabada,38
1359490,Mustafizur Rahman,38
1216511,JC Archer,38
598028,A Nehra,38
1359539,Shahbaz Ahmed,38
734027,AB Dinda,38
598027,JD Unadkat,38
548337,M Morkel,38
1175363,Sandeep Sharma,38
1359491,JO Holder,38
335982,Z Khan,38
1304101,SN Thakur,38
1136580,B Stanlake,38
598062,A Nehra,38
598025,BAW Mendis,38
1082630,S Kaul,38
1082611,PJ Cummins,38
598025,AB Dinda,38
1082640,CR Brathwaite,38
1082609,Sandeep Sharma,38
829795,D Wiese,38
598024,JJ Bumrah,38
336013,MS Gony,38
1254108,JJ Bumrah,38
501239,I Sharma,38
1216492,L Ngidi,38
336013,JR Hopes,38
1136596,S Kaul,38
1359512,SM Curran,38
1254060,CV Varun,38
598025,P Kumar,38
392231,BAW Mendis,38
501215,TG Southee,38
1254117,SN Thakur,38
1178402,DS Kulkarni,38
1136570,S Kaul,38
1304074,T Natarajan,38
598047,B Kumar,38
548354,PP Chawla,38
733987,R Ashwin,38
1216539,DL Chahar,38
1304047,AD Russell,38
598047,R Sharma,38
1359476,SM Curran,38
734013,DJ Hussey,38
548376,MS Gony,38
1136572,BB Sran,38
1359483,HV Patel,38
1216522,JC Archer,38
1136577,B Laughlin,38
548322,KMDN Kulasekara,38
419137,SB Jakati,38
1178416,Imran Tahir,38
829811,SR Watson,38
829733,Anureet Singh,38
1359485,AR Patel,38
829731,RS Bopara,38
829731,P Kumar,38
1359497,R Ashwin,38
1304049,Akash Deep,38
1254079,K Rabada,38
829731,AD Mathews,38
1426307,Arshdeep Singh,38
501250,WD Parnell,38
1359507,D Wiese,38
1370350,M Pathirana,38
548377,SK Trivedi,38
1178413,PP Chawla,38
1359477,AR Patel,38
419136,P Kumar,38
1254073,CH Morris,38
1216524,A Nortje,38
1082605,Z Khan,38
1254117,CV Varun,38
1082620,CR Woakes,38
981013,Iqbal Abdulla,38
548372,Z Khan,38
336018,DJ Bravo,38
548372,VR Aaron,38
1422119,Mohammed Siraj,38
1304076,R Ashwin,38
1359531,Noor Ahmad,38
1178407,DS Kulkarni,38
829823,MM Sharma,38
1370353,RA Jadeja,38
1136606,B Kumar,38
829713,HV Patel,38
1254086,Mohammed Shami,38
501254,S Sreesanth,38
419145,P Kumar,38
1359482,TA Boult,38
598049,JP Faulkner,38
392207,IK Pathan,38
419145,RP Singh,38
335987,S Sreesanth,38
1304079,DJ Bravo,38
419145,MR Marsh,38
1178410,Mohammed Siraj,38
419145,DW Steyn,38
1216523,CJ Jordan,38
419145,A Kumble,38
1422122,Ravi Bishnoi,38
733985,SP Narine,38
981019,Mustafizur Rahman,38
548378,M Morkel,38
501206,JA Morkel,38
1312197,TA Boult,38
1254102,FA Allen,38
829705,Harbhajan Singh,38
598041,P Kumar,38
501216,DT Christian,38
1254067,AD Russell,38
335996,JA Morkel,38
1304049,Sandeep Sharma,38
829705,JJ Bumrah,38
734007,B Kumar,38
1178419,Imran Tahir,38
392210,SK Warne,38
501256,MM Patel,38
980971,KC Cariappa,38
392238,R Vinay Kumar,38
1136565,SN Thakur,38
1254085,C Sakariya,38
980971,Sandeep Sharma,38
336015,VY Mahesh,38
1359486,SSB Magala,38
